local_unit_code,Rural Urban,Province,Municipal Name,District,Year,Int Revenue,Fed Equalisation,Fed Conditional,Fed Complimentary,Fed Special,Capital Expenditure,Current Expenditure
30201,Rural Municipality,Bagmati,Bhotekoshi Rural Municipality,Sindhupalchok,2022,10.534,113.1,155.6,0,0,266.236,211.86
30208,Rural Municipality,Bagmati,Balefi Rural Municipality,Sindhupalchok,2022,11.429,124.9,173.8,16.6,5,147.783,263.977
30203,Rural Municipality,Bagmati,Panchpokhari Thangpal Rural Municipality,Sindhupalchok,2022,8.098,122,193.2,12.9,20.8,193.213,331.078
30210,Rural Municipality,Bagmati,Tripurasundari Rural Municipality,Sindhupalchok,2022,13.432,98.5,164.1,0,0,136.036,233.713
30202,Rural Municipality,Bagmati,Jugal Rural Municipality,Sindhupalchok,2022,90,113.2,195.3,0,12.5,163.469,250.742
30206,Rural Municipality,Bagmati,Indrawati Rural Municipality,Sindhupalchok,2022,120.211,150.8,243.4,41.5,16.6,320.054,340.209
30911,Rural Municipality,Bagmati,Roshi Rural Municipality,Kavrepalanchowk,2022,11.803,108.7,281.7,15.8,12.5,198.553,370.843
30912,Rural Municipality,Bagmati,Mahabharat Rural Municipality,Kavrepalanchowk,2022,5.398,82.4,173.7,5.2,22.3,178.302,210.949
30902,Rural Municipality,Bagmati,Bhumlu Rural Municipality,Kavrepalanchowk,2022,6.75,86.8,201.2,5.8,5,213.329,336.983
30910,Rural Municipality,Bagmati,Bethhanchowk Rural Municipality,Kavrepalanchowk,2022,75.146,83.4,183.6,0,0,209.723,285.085
30907,Rural Municipality,Bagmati,Temal Rural Municipality,Kavrepalanchowk,2022,12.025,95.6,199,0,16.6,155.362,290.227
30901,Rural Municipality,Bagmati,Chaurideurali Rural Municipality,Kavrepalanchowk,2022,7.953,91.6,257.6,0,0,161.945,350.584
30913,Rural Municipality,Bagmati,Khanikhola Rural Municipality,Kavrepalanchowk,2022,0.954,76.8,150.1,34.7,0,102.378,316.837
31109,Rural Municipality,Bagmati,Hariharpurgadhi Rural Municipality,Sindhuli,2022,18.02,102.3,178.4,24.9,8.3,195.134,277.797
31106,Rural Municipality,Bagmati,Sunkoshi Rural Municipality,Sindhuli,2022,7.88,96.9,235.1,4.1,14.9,101.292,329.713
31108,Rural Municipality,Bagmati,Marin Rural Municipality,Sindhuli,2022,23.475,103.2,187,5.2,19.1,196.162,322.672
31102,Rural Municipality,Bagmati,Fikkal Rural Municipality,Sindhuli,2022,8.709,82.3,196,0,13.7,150.68,313.153
31103,Rural Municipality,Bagmati,Tinpatan Rural Municipality,Sindhuli,2022,12.864,124.6,356,6.9,7.9,132.287,491.605
31107,Rural Municipality,Bagmati,Ghyanglekh Rural Municipality,Sindhuli,2022,5.201,72.9,136.2,13.1,6.1,130.45,207.838
31104,Rural Municipality,Bagmati,Golanjor Rural Municipality,Sindhuli,2022,9.902,89.1,211.6,0,0,86.251,321.818
31008,Rural Municipality,Bagmati,Sunapati Rural Municipality,Ramechhap,2022,2.429,115.5,193.2,0,0,164.023,283.762
31003,Rural Municipality,Bagmati,Likhu Rural Municipality,Ramechhap,2022,0,132.7,199.5,0,20.8,100.292,303.178
31007,Rural Municipality,Bagmati,Doramba Rural Municipality,Ramechhap,2022,6.258,127.3,205.9,0,5.8,163.393,261.744
31002,Rural Municipality,Bagmati,Gokulganga Rural Municipality,Ramechhap,2022,5.51,127.2,194.9,0,0,335.449,273.315
31006,Rural Municipality,Bagmati,Khandadevi Rural Municipality,Ramechhap,2022,6.998,143.5,253.5,9.4,8.4,231.448,345.567
31001,Rural Municipality,Bagmati,Umakunda Rural Municipality,Ramechhap,2022,12.8,117.7,167.3,0,9.2,239.668,330.204
30108,Rural Municipality,Bagmati,Shailung Rural Municipality,Dolakha,2022,5.694,121.2,206,0,30.5,202.89,257.292
30104,Rural Municipality,Bagmati,Baiteshwor Rural Municipality,Dolakha,2022,13.497,126.6,185.8,0,16.6,165.636,301.139
30102,Rural Municipality,Bagmati,Bigu Rural Municipality,Dolakha,2022,9.408,117.6,187.6,0,16.6,158.82,273.946
30107,Rural Municipality,Bagmati,Melung Rural Municipality,Dolakha,2022,3.66,127.6,206.4,0,8.3,170.976,274.474
30106,Rural Municipality,Bagmati,Tamakoshi Rural Municipality,Dolakha,2022,22.244,124.7,225.3,8.3,12.5,253.996,331.459
30101,Rural Municipality,Bagmati,Gaurishankar Rural Municipality,Dolakha,2022,4.674,113.3,216.7,0,37.4,185.819,306.63
30103,Rural Municipality,Bagmati,Kalinchowk Rural Municipality,Dolakha,2022,2.871,134.9,280.5,8.3,0,143.663,415.867
30601,Urban Municipality,Bagmati,Shankarapur Municipality,Kathmandu,2022,87.854,108.6,198.3,9.2,29.1,402.839,420.634
30604,Urban Municipality,Bagmati,Budhanilkantha Municipality,Kathmandu,2022,307.764,278.3,285.3,0,16.6,1057.109,564.862
30607,Urban Municipality,Bagmati,Nagarjun Municipality,Kathmandu,2022,238.106,203.5,208,41.5,0,901.323,504.249
30611,Urban Municipality,Bagmati,Dakshinkali Municipality,Kathmandu,2022,65.941,108.5,191.5,10,10,385.759,410.446
30606,Urban Municipality,Bagmati,Tarkeshwor Municipality,Kathmandu,2022,889.584,225.9,318.6,4.2,8.4,1364.96,542.002
30605,Urban Municipality,Bagmati,Tokha Municipality,Kathmandu,2022,232.354,260.3,177.7,20.8,0,721.716,489.02
30610,Urban Municipality,Bagmati,Chandragiri Municipality,Kathmandu,2022,217.418,234.2,339.5,4.2,4.2,883.591,730.174
30603,Urban Municipality,Bagmati,Gokarneshwor Municipality,Kathmandu,2022,235.274,268.3,251,0,0,803.744,736.48
30609,Urban Municipality,Bagmati,Kirtipur Municipality,Kathmandu,2022,205.585,204.9,262.4,8.6,16.6,552.079,514.078
30602,Urban Municipality,Bagmati,Kageshwori Manohara Municipality,Kathmandu,2022,279.513,187.2,267.1,13.9,24.9,1160.186,473.369
30801,Urban Municipality,Bagmati,Mahalaxmi Municipality,Lalitpur,2022,164.148,188.4,226.4,40.9,0,753.071,411.656
30803,Urban Municipality,Bagmati,Godawari Municipality,Lalitpur,2022,277.249,214.1,367.7,0,16.6,622.926,738.37
30704,Urban Municipality,Bagmati,Suryabinayak Municipality,Bhaktapur,2022,258.867,215,297.6,0,0,926.93,532.88
30703,Urban Municipality,Bagmati,Madhyapur Thimi Municipality,Bhaktapur,2022,217.014,227.7,219,0,0,524.542,406.043
30702,Urban Municipality,Bagmati,Bhaktapur Municipality,Bhaktapur,2022,327.176,224.6,348.7,11.2,33.2,455.729,688.389
30701,Urban Municipality,Bagmati,Changunarayan Municipality,Bhaktapur,2022,239.524,174.5,330.3,13.9,24.9,853.499,597.41
31202,Urban Municipality,Bagmati,Thaha Municipality,Makawanpur,2022,110.142,134.7,273.5,16.5,10.8,369.503,446.999
31301,Urban Municipality,Bagmati,Rapti Municipality,Chitawan,2022,44.731,174.5,315.2,0,0,321.705,535.06
31305,Urban Municipality,Bagmati,Ratnanagar Municipality,Chitawan,2022,474.553,199.3,323.8,8.2,0,364.837,590.009
31307,Urban Municipality,Bagmati,Maadi Municipality,Chitawan,2022,196.988,131.4,314.1,0,8.3,280.112,473.318
31306,Urban Municipality,Bagmati,Khairahani Municipality,Chitawan,2022,160.026,172,236.8,0,12.5,517.809,422.07
31302,Urban Municipality,Bagmati,Kalika Municipality,Chitawan,2022,39.031,146.9,240.7,14.5,0,312.311,362.543
30406,Urban Municipality,Bagmati,Nilkantha Municipality,Dhading,2022,34.788,235.9,394.2,0,0,276.885,598.378
30413,Urban Municipality,Bagmati,Dhunibeshi Municipality,Dhading,2022,29.795,162,177.6,24.9,8.3,315.163,346.736
30504,Urban Municipality,Bagmati,Bidur Municipality,Nuwakot,2022,49.083,161.1,391.3,39.9,11.6,396.458,539.311
30508,Urban Municipality,Bagmati,Belkotgadhi Municipality,Nuwakot,2022,74.296,130.8,297.8,39.1,16.8,383.371,526.945
30209,Urban Municipality,Bagmati,Barabishe Municipality,Sindhupalchok,2022,26.344,146.5,221.1,0,0,167.746,368.338
30205,Urban Municipality,Bagmati,Melamchi Municipality,Sindhupalchok,2022,206.993,198.5,357.9,0,4.2,372.336,635.794
30207,Urban Municipality,Bagmati,Chautara Sagachowkgadhi Municipality,Sindhupalchok,2022,100,203.1,394,8.3,29.1,382.363,704.931
30903,Urban Municipality,Bagmati,Mandandeupur Municipality,Kavrepalanchowk,2022,34.236,117.8,246.5,41.5,24.1,356.267,414.366
30904,Urban Municipality,Bagmati,Banepa Municipality,Kavrepalanchowk,2022,78.913,174,303.2,13.1,16.6,444.923,542.322
30906,Urban Municipality,Bagmati,Panchkhal Municipality,Kavrepalanchowk,2022,47.216,132.1,249.7,0,0,288.949,355.76
30909,Urban Municipality,Bagmati,Panauti Municipality,Kavrepalanchowk,2022,228.526,151.2,305.8,0,0,661.349,601.281
30908,Urban Municipality,Bagmati,Namobuddha Municipality,Kavrepalanchowk,2022,40.32,111.1,273.4,8.3,0,278.277,366.15
30905,Urban Municipality,Bagmati,Dhulikhel Municipality,Kavrepalanchowk,2022,73.669,126.1,287,24.9,33.2,374.038,456.437
31101,Urban Municipality,Bagmati,Dudhauli Municipality,Sindhuli,2022,48.827,170.1,404.4,12.5,17,354.231,616.413
31105,Urban Municipality,Bagmati,Kamalamai Municipality,Sindhuli,2022,65.705,179.6,462.1,0,20.8,309.784,747.675
31004,Urban Municipality,Bagmati,Ramechhap Municipality,Ramechhap,2022,7.632,154.1,258.9,7.2,12.5,230.211,401.972
31005,Urban Municipality,Bagmati,Manthali Municipality,Ramechhap,2022,31.821,203,374.4,0,8.3,401.464,493.715
30109,Urban Municipality,Bagmati,Bhimeshwor Municipality,Dolakha,2022,46.078,175.4,355.2,11.2,0,415.731,419.589
30105,Urban Municipality,Bagmati,Jiri Municipality,Dolakha,2022,42.273,109.1,203.3,23.1,20.8,197.58,282.5
31206,Sub-Metropolitan City,Bagmati,Hetauda Sub-metropolitan city,Makawanpur,2022,340.213,344.9,674.2,0,0,1083.706,1115.551
30608,Metropolitan City,Bagmati,Kathmandu Metropolitan City,Kathmandu,2022,4367.679,752.8,1260.9,0,0,2843.091,4285.834
30802,Metropolitan City,Bagmati,Lalitpur Metropolitan City,Lalitpur,2022,1534.81,507.4,589.4,103.7,24.9,1979.458,1341.796
31304,Metropolitan City,Bagmati,Bharatpur Metropolitan City,Chitawan,2022,904.545,495.5,1122.4,0,24.9,1602.152,1817.389
20805,Rural Municipality,Madhesh,Sakhuwa Parsauni Rural Municipality,Parsa,2022,151.173,119,198.5,15,0,223.366,298.597
20814,Rural Municipality,Madhesh,Bindabasini Rural Municipality,Parsa,2022,5.069,103.7,132.2,0,0,133.204,265.492
20804,Rural Municipality,Madhesh,Paterwa Sugauli Rural Municipality,Parsa,2022,91.2,101.4,144.8,0,20.8,132.523,244.513
20813,Rural Municipality,Madhesh,Pakaha Mainpur Rural Municipality,Parsa,2022,15.45,95.8,113.4,7.3,4.2,185.067,171.405
20811,Rural Municipality,Madhesh,Dhobini Rural Municipality,Parsa,2022,47.145,89.8,121.7,3.2,0,105.873,181.835
20801,Rural Municipality,Madhesh,Thori Subarnapur Rural Municipality,Parsa,2022,7.994,96,175.9,0,24.9,125.189,272.697
20802,Rural Municipality,Madhesh,Jirabhawani Rural Municipality,Parsa,2022,21.612,98.8,124.8,8.3,12.5,147.401,223.759
20803,Rural Municipality,Madhesh,Jagarnathpur Rural Municipality,Parsa,2022,45.524,116.8,157,0,0,171.367,311.854
20812,Rural Municipality,Madhesh,Chhipaharmai Rural Municipality,Parsa,2022,18.088,106.4,119.1,2.7,15.4,108.385,212.422
20810,Rural Municipality,Madhesh,Kalikamai Rural Municipality,Parsa,2022,17.238,98,131.2,0,0,141.33,235.063
20716,Rural Municipality,Madhesh,Subarnapur Rural Municipality,Bara,2022,1.686,108.9,153.3,8.3,0,149.891,245.552
20706,Rural Municipality,Madhesh,Bishrampur Rural Municipality,Bara,2022,9.186,103.8,106.9,4.2,0,127.203,186.212
20710,Rural Municipality,Madhesh,Baragadhi Rural Municipality,Bara,2022,5.232,108.2,128.9,6.9,8.3,144.447,179.707
20707,Rural Municipality,Madhesh,Feta Rural Municipality,Bara,2022,7.043,109,152.8,4.2,8.3,143.507,230.674
20705,Rural Municipality,Madhesh,Parsauni Rural Municipality,Bara,2022,99.158,108.8,140.3,6.2,8.4,129.154,203.719
20704,Rural Municipality,Madhesh,Parwanipur Rural Municipality,Bara,2022,30.034,103.4,101.6,4.2,16.6,126.225,148.3
20715,Rural Municipality,Madhesh,Devtal Rural Municipality,Bara,2022,72.437,100.5,114,4.2,20,144.219,202.329
20709,Rural Municipality,Madhesh,Karaiyamai Rural Municipality,Bara,2022,17.906,108.5,151.1,14.4,4.2,154.207,280.685
20711,Rural Municipality,Madhesh,Adarsha Kotwal Rural Municipality,Bara,2022,0,107.1,146.2,34.2,5,227.742,217.755
20613,Rural Municipality,Madhesh,Rajpur Municipality,Rautahat,2022,9.118,123.9,147.2,0,0,165.632,252.026
20614,Rural Municipality,Madhesh,Yamunamai Rural Municipality,Rautahat,2022,7.14,95.8,142,38.3,12.5,170.978,208.59
20615,Rural Municipality,Madhesh,Durgabhagawati Rural Municipality,Rautahat,2022,20.025,100,155,23.2,20.8,145.98,247.155
20518,Rural Municipality,Madhesh,Bishnupur Rural Municipality,Sarlahi,2022,3.63,100.5,108.5,6.9,24.9,117.377,175.311
20515,Rural Municipality,Madhesh,Ramnagar Rural Municipality,Sarlahi,2022,1.7,105.3,120,0,0,118.229,197.577
20509,Rural Municipality,Madhesh,Brahampuri Rural Municipality,Sarlahi,2022,8.083,109.7,156.5,10.4,17.9,156.555,174.217
20513,Rural Municipality,Madhesh,Basbariya Rural Municipality,Sarlahi,2022,22.229,94.1,115.2,10.9,0,124.507,152.005
20508,Rural Municipality,Madhesh,Parsha Rural Municipality,Sarlahi,2022,0,91.5,103.2,0,0,157.697,174.507
20514,Rural Municipality,Madhesh,Dhankaul Rural Municipality,Sarlahi,2022,1.6,97.9,113.7,0,0,143.485,233.74
20510,Rural Municipality,Madhesh,Chandranagar Rural Municipality,Sarlahi,2022,25.622,116.9,128.3,26.4,4.2,177.97,209.767
20512,Rural Municipality,Madhesh,Chakraghatta Rural Municipality,Sarlahi,2022,4.141,104.3,137.9,10,15,197.02,195.343
20519,Rural Municipality,Madhesh,Kaudena Rural Municipality,Sarlahi,2022,0.6,101.4,162.1,4.3,0,167.723,208.422
20403,Rural Municipality,Madhesh,Sonma Rural Municipality,Mahotari,2022,15.554,123,170.7,0,0,191.752,257.924
20409,Rural Municipality,Madhesh,Samshi Rural Municipality,Mahotari,2022,7.147,110,113.7,0,0,123.624,199.098
20412,Rural Municipality,Madhesh,Mahottari Rural Municipality,Mahotari,2022,5.984,106.3,132.4,0,0,171.217,213.826
20413,Rural Municipality,Madhesh,Pipra Rural Municipality,Mahotari,2022,7.393,121.5,190.7,0,22.4,124.399,263.761
20404,Rural Municipality,Madhesh,Aurahi Municipality,Mahotari,2022,9.708,110.8,154.7,27,0,201.454,236.212
20411,Rural Municipality,Madhesh,Ekdara Rural Municipality,Mahotari,2022,4.469,107.8,147.7,0,16.6,194.962,203.325
20306,Rural Municipality,Madhesh,Laxminiya Rural Municipality,Dhanusa,2022,7.744,110,139.8,0,0,112.693,252.701
20318,Rural Municipality,Madhesh,Mukhiyapatti Musharmiya Rural Municipality,Dhanusa,2022,7.28,100.8,120.6,2,15.1,91.706,155.128
20304,Rural Municipality,Madhesh,Bateshwor Rural Municipality,Dhanusa,2022,6.461,98.1,133.9,6.2,8.3,193.555,229.076
20316,Rural Municipality,Madhesh,Dhanauji Rural Municipality,Dhanusa,2022,1.341,93.4,117.5,0,20.8,85.99,178.112
20312,Rural Municipality,Madhesh,Janaknandini Rural Municipality,Dhanusa,2022,3.097,100.2,172.8,16.6,5.4,139.052,205.674
20314,Rural Municipality,Madhesh,Aurahi Rural Municipality,Dhanusa,2022,1.409,97.5,151.6,0,0,221.485,218.956
20212,Rural Municipality,Madhesh,Sakhuwanankarkatti Rural Municipality,Siraha,2022,6.489,87.6,143.4,12.5,0,156.907,178.925
20211,Rural Municipality,Madhesh,Laxmipur Patari Rural Municipality,Siraha,2022,22.335,106.1,180,40.7,5.8,126.442,213.371
20213,Rural Municipality,Madhesh,Bhagwanpur Rural Municipality,Siraha,2022,0,91.9,132.7,7.9,12,186.445,183.485
20208,Rural Municipality,Madhesh,Bishnupur Rural Municipality,Siraha,2022,14.752,85.8,116.3,8,24.9,138.701,168.099
20215,Rural Municipality,Madhesh,Bariyarpatti Rural Municipality,Siraha,2022,1.301,100.2,175.3,2.1,31.5,240.298,243.025
20214,Rural Municipality,Madhesh,Nabarajpur Rural Municipality,Siraha,2022,1.09,83.2,129,0,0,143.517,129.276
20207,Rural Municipality,Madhesh,Narha Rural Municipality,Siraha,2022,173.277,87.3,127.3,8,0,198.68,220.25
20216,Rural Municipality,Madhesh,Aurahi Rural Municipality,Siraha,2022,0.013,96.8,132.3,0,0,157.483,213.976
20209,Rural Municipality,Madhesh,Arnama Rural Municipality,Siraha,2022,4.636,95.7,134.7,13.9,10,182.102,216.512
20104,Rural Municipality,Madhesh,Rupani Rural Municipality,Saptari,2022,0,106.6,164.4,0,0,146.574,318.303
20114,Rural Municipality,Madhesh,Mahadeva Rural Municipality,Saptari,2022,4.844,110,141.7,0,0,118.092,238.336
20111,Rural Municipality,Madhesh,Rajgadh Rural Municipality,Saptari,2022,2.432,109.3,151.9,14.8,8.7,165.204,315.755
20112,Rural Municipality,Madhesh,Bishnupur Rural Municipality,Saptari,2022,3.526,102.2,148.4,0,24.5,91.376,260.466
20108,Rural Municipality,Madhesh,Blan Bihul Rural Municipality,Saptari,2022,5,97.9,142.9,0,0,162.163,208.673
20117,Rural Municipality,Madhesh,Tilathi Koiladi Rural Municipality,Saptari,2022,75.85,121.4,186.9,31.3,0,162.635,228.583
20115,Rural Municipality,Madhesh,Tirahut Rural Municipality,Saptari,2022,0,97.4,130.6,2.7,12.6,143.607,212.172
20118,Rural Municipality,Madhesh,Xinnamasta Rural Municipality,Saptari,2022,15,109.6,142.8,0,0,95.986,272.844
20103,Rural Municipality,Madhesh,Agnisair Krishnasabaran Rural Municipality,Saptari,2022,10.989,109.7,182.5,0,0,122.996,290.159
20808,Urban Municipality,Madhesh,Bahudarmai Municipality,Parsa,2022,44.411,129.5,194,0,0,194.698,231.988
20809,Urban Municipality,Madhesh,Pokhariya Municipality,Parsa,2022,98.628,117.5,198.9,0,0,103.792,293.252
20806,Urban Municipality,Madhesh,Parshagadhi Municipality,Parsa,2022,251.085,129.2,168.5,0,0,180.867,368.352
20712,Urban Municipality,Madhesh,Simraungadh Municipality,Bara,2022,44.352,147.3,218.9,0,0,140.874,351.798
20714,Urban Municipality,Madhesh,Mahagadhimai Municipality,Bara,2022,23.5,159.5,272.4,14.5,8.3,170.685,430.217
20713,Urban Municipality,Madhesh,Pachrauta Municipality,Bara,2022,26.768,119.9,168.2,4.3,12,103.716,250.189
20701,Urban Municipality,Madhesh,Nijgadh Municipality,Bara,2022,208.167,129.4,226.9,0,20.8,355.506,452.048
20702,Urban Municipality,Madhesh,Kolhabi Municipality,Bara,2022,52.657,145.3,237.1,4.8,0,293.316,311.203
20616,Urban Municipality,Madhesh,Rajdevi Municipality,Rautahat,2022,71.103,114.1,202.5,26.5,16.6,186.448,307.89
20610,Urban Municipality,Madhesh,Maulapur Municipality,Rautahat,2022,2.933,99.3,165.4,0,0,164.325,236.219
20607,Urban Municipality,Madhesh,Madhavnarayan Municipality,Rautahat,2022,19.082,118.5,179.3,29.1,0,196.181,275.109
20611,Urban Municipality,Madhesh,Baudhimai Municipality,Rautahat,2022,56.326,112.8,133.2,0,0,164.97,227.996
20605,Urban Municipality,Madhesh,Brindaban Municipality,Rautahat,2022,45.251,128.5,198,7.2,7.1,236.679,319.027
20603,Urban Municipality,Madhesh,Fatuha Bijaypur Municipality,Rautahat,2022,37.108,117.9,197.5,0,0,147.452,305.947
20612,Urban Municipality,Madhesh,Paroha Municipality,Rautahat,2022,10,120.7,173.2,41.5,4.2,192.785,284.648
20609,Urban Municipality,Madhesh,Debahi Gonahi Municipality,Rautahat,2022,7.221,108.8,164.5,0,22.4,194.556,272.354
20601,Urban Municipality,Madhesh,Chandrapur Municipality,Rautahat,2022,35.92,191.5,357.3,13.4,18.7,354.974,544.476
20617,Urban Municipality,Madhesh,Gaur Municipality,Rautahat,2022,30.164,128.3,200.8,0,19.1,198.126,295.844
20602,Urban Municipality,Madhesh,Gujara Municipality,Rautahat,2022,4.177,139.1,215.4,29.8,0,257.27,321.635
20608,Urban Municipality,Madhesh,Garuda Municipality,Rautahat,2022,25.54,146.1,252.3,0,0,192.73,371.918
20606,Urban Municipality,Madhesh,Gadhimai Municipality,Rautahat,2022,43.194,126,182.3,6,12,216.868,309.485
20604,Urban Municipality,Madhesh,Katahariya Municipality,Rautahat,2022,12.097,120.4,194.6,5.1,12,184.672,270.137
20618,Urban Municipality,Madhesh,Ishnath Municipality,Rautahat,2022,4.528,129.6,144.7,3.6,16.9,160.44,255.577
20502,Urban Municipality,Madhesh,Hariwan Municipality,Sarlahi,2022,43.642,142.8,316.6,14,41.5,369.449,385.588
20507,Urban Municipality,Madhesh,Haripurwa Municipality,Sarlahi,2022,13.921,117.1,127.8,20.8,27,245.308,271.448
20505,Urban Municipality,Madhesh,Haripur Municipality,Sarlahi,2022,0.988,124.3,198,10.9,0,158.968,278.558
20501,Urban Municipality,Madhesh,Lalbandi Municipality,Sarlahi,2022,153.59,169.8,325.4,13.9,49.8,369.825,430.574
20520,Urban Municipality,Madhesh,Malangawa Municipality,Sarlahi,2022,12.634,147.3,206.4,13.8,22,132.45,367.358
20503,Urban Municipality,Madhesh,Bagmati Municipality,Sarlahi,2022,7.555,135.5,200.2,0,0,531.025,282.605
20516,Urban Municipality,Madhesh,Balara Municipality,Sarlahi,2022,1.653,139.2,226.4,12.8,18.6,174.194,272.339
20504,Urban Municipality,Madhesh,Barahathwa Municipality,Sarlahi,2022,23.543,179.8,284,0,0,297.768,507.213
20517,Urban Municipality,Madhesh,Godaita Municipality,Sarlahi,2022,3.805,140.2,260.7,6.4,0,214.408,335.695
20511,Urban Municipality,Madhesh,Kabilashi Municipality,Sarlahi,2022,7.571,129.9,192,11,5,129.558,296.471
20506,Urban Municipality,Madhesh,Ishwarpur Municipality,Sarlahi,2022,14.739,164.6,264.3,10,0,303.114,343.426
20406,Urban Municipality,Madhesh,Loharpatti Municipality,Mahotari,2022,152.221,121.3,209.2,7.7,0,174.304,344.231
20408,Urban Municipality,Madhesh,Ramgopalpur Municipality,Mahotari,2022,15.854,107.8,157.8,0,0,216.391,287.679
20410,Urban Municipality,Madhesh,Manara Municipality,Mahotari,2022,9.54,147.8,214.7,0,16.6,187.375,320.416
20414,Urban Municipality,Madhesh,Matihani Municipality,Mahotari,2022,11.942,112.7,141.2,0,0,182.089,194.811
20405,Urban Municipality,Madhesh,Bhangaha Municipality,Mahotari,2022,0,136.3,217.3,0,0,215.634,244.682
20407,Urban Municipality,Madhesh,Balwa Municipality,Mahotari,2022,25.487,129.9,195.5,20.5,20.3,195.017,308.889
20401,Urban Municipality,Madhesh,Bardibas Municipality,Mahotari,2022,87.884,177.3,396.3,0,0,390.97,477.122
